Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
6,1633213793780,02/10/2021 22:29:53,1633213795541,-7,02/10/2021 15:29:55,50681,20,task-hf2c,,16141196,e6push0a,4771776,,complete,htrkrv,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,32.05199999999604,,,,,0,1,0,,,1,,,Completion code
7,1633213793780,02/10/2021 22:29:53,1633213795543,-7,02/10/2021 15:29:55,50681,20,task-hf2c,,16141196,e6push0a,4771776,,complete,htrkrv,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,,,END TASK,,,,,182757,,,,,0,1,0,,,,,,
1,1633105541945,01/10/2021 16:25:41,1633105543995,-7,01/10/2021 09:25:43,50681,20,task-hf2c,,16127144,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633105551131,01/10/2021 16:25:51,1633105551990,-7,01/10/2021 09:25:51,50681,20,task-hf2c,,16127144,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,7921.200000047684,,,,,0,1,0,,,,,,Completion code
3,1633105551527,01/10/2021 16:25:51,1633105552964,-7,01/10/2021 09:25:52,50681,20,task-hf2c,,16127144,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,966.3999998569489,,,,,0,1,0,,,,,,Completion code
4,1633105551942,01/10/2021 16:25:51,1633105554101,-7,01/10/2021 09:25:54,50681,20,task-hf2c,,16127144,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,1128.5999999046326,,,Yes,1,1,0,0,,,,,,Completion code
5,1633105552615,01/10/2021 16:25:52,1633105554782,-7,01/10/2021 09:25:54,50681,20,task-hf2c,,16127144,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,672.5,,,,,0,1,0,,,,,,Completion code
6,1633105553345,01/10/2021 16:25:53,1633105554802,-7,01/10/2021 09:25:54,50681,20,task-hf2c,,16127144,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,28.51600000000144,,,,,0,1,0,,,1,,,Completion code
7,1633105553345,01/10/2021 16:25:53,1633105554804,-7,01/10/2021 09:25:54,50681,20,task-hf2c,,16127144,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,,,END TASK,,,,,10809,,,,,0,1,0,,,,,,
1,1633105231690,01/10/2021 16:20:31,1633105232388,-4,01/10/2021 12:20:32,50681,20,task-hf2c,,16127038,4uml8n32,4765565,,complete,mvwgba,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1440x900,941x672,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633105239639,01/10/2021 16:20:39,1633105239961,-4,01/10/2021 12:20:39,50681,20,task-hf2c,,16127038,4uml8n32,4765565,,complete,mvwgba,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1440x900,941x672,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,7537.200000047684,,,,,0,1,0,,,,,,Completion code
3,1633105244698,01/10/2021 16:20:44,1633105245069,-4,01/10/2021 12:20:45,50681,20,task-hf2c,,16127038,4uml8n32,4765565,,complete,mvwgba,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1440x900,941x672,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,5099.899999976158,,,,,0,1,0,,,,,,Completion code
4,1633105246687,01/10/2021 16:20:46,1633105247454,-4,01/10/2021 12:20:47,50681,20,task-hf2c,,16127038,4uml8n32,4765565,,complete,mvwgba,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1440x900,941x672,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,2371.7999999523163,,,Yes,1,1,0,0,,,,,,Completion code
5,1633105247996,01/10/2021 16:20:47,1633105248741,-4,01/10/2021 12:20:48,50681,20,task-hf2c,,16127038,4uml8n32,4765565,,complete,mvwgba,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1440x900,941x672,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1280.2000000476837,,,,,0,1,0,,,,,,Completion code
6,1633105248340,01/10/2021 16:20:48,1633105248755,-4,01/10/2021 12:20:48,50681,20,task-hf2c,,16127038,4uml8n32,4765565,,complete,mvwgba,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1440x900,941x672,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,16.69699999999648,,,,,0,1,0,,,1,,,Completion code
7,1633105248340,01/10/2021 16:20:48,1633105248757,-4,01/10/2021 12:20:48,50681,20,task-hf2c,,16127038,4uml8n32,4765565,,complete,mvwgba,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1440x900,941x672,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,,,END TASK,,,,,16369,,,,,0,1,0,,,,,,
1,1633105018909,01/10/2021 16:16:58,1633105016879,-5,01/10/2021 11:16:56,50681,20,task-hf2c,,16126956,dmuz5a7m,4765546,,complete,vbppdd,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1349x905,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
